Technique,Runs,Total Runs,Run Time (ms)
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,41,9,0.0001
NakedSingle,45,18,0.0002
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0001
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0003
NakedSingle,73,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,58,0.0003
NakedSingle,10,42,0.0002
NakedSingle,11,42,0.0002
NakedSingle,18,42,0.0002
NakedSingle,24,47,0.0002
NakedSingle,6,19,0.0002
NakedSingle,25,38,0.0001
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,26,24,0.0002
NakedSingle,19,19,0.0001
NakedSingle,28,19,0.0001
NakedSingle,34,19,0.0002
NakedSingle,39,24,0.0002
NakedSingle,40,24,0.0002
NakedSingle,38,19,0.0001
NakedSingle,2,14,0.0001
NakedSingle,1,9,0
NakedSingle,41,9,0.0001
NakedSingle,45,18,0.0002
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0001
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,65,0.0004
NakedSingle,10,49,0.0002
NakedSingle,11,49,0.0002
NakedSingle,3,19,0.0001
NakedSingle,18,42,0.0002
NakedSingle,24,47,0.0002
NakedSingle,6,19,0
NakedSingle,25,38,0.0002
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,28,19,0.0002
NakedSingle,34,19,0.0002
NakedSingle,39,24,0.0001
NakedSingle,40,24,0.0002
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,41,9,0.0002
NakedSingle,45,18,0.0002
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0001
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,65,0.0003
NakedSingle,10,49,0.0002
NakedSingle,11,49,0.0002
NakedSingle,3,19,0.0001
NakedSingle,18,42,0.0002
NakedSingle,24,47,0.0002
NakedSingle,6,19,0.0001
NakedSingle,25,38,0.0002
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,26,24,0.0002
NakedSingle,19,19,0.0001
NakedSingle,28,19,0.0001
NakedSingle,34,19,0.0002
NakedSingle,39,24,0.0002
NakedSingle,40,24,0.0001
NakedSingle,38,19,0.0001
NakedSingle,2,14,0.0001
NakedSingle,1,9,0
NakedSingle,41,9,0.0001
NakedSingle,45,18,0.0001
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0001
NakedSingle,47,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,62,0.0004
NakedSingle,10,46,0.0002
NakedSingle,11,46,0.0002
NakedSingle,3,19,0.0001
NakedSingle,18,39,0.0002
NakedSingle,24,45,0.0002
NakedSingle,6,19,0.0001
NakedSingle,25,36,0.0002
NakedSingle,7,19,0.0002
NakedSingle,9,19,0.0002
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0002
NakedSingle,39,28,0.0003
NakedSingle,40,28,0.0002
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0003
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0002
NakedSingle,38,19,0.0001
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0002
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,67,0.0004
NakedSingle,4,26,0.0002
NakedSingle,10,46,0.0003
NakedSingle,11,46,0.0002
NakedSingle,3,19,0.0001
NakedSingle,18,39,0.0002
NakedSingle,24,45,0.0003
NakedSingle,6,19,0.0001
NakedSingle,25,36,0.0002
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,26,24,0.0002
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0002
NakedSingle,39,28,0.0002
NakedSingle,40,28,0.0002
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0002
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0001
NakedSingle,62,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0001
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,67,0.0004
NakedSingle,4,26,0.0001
NakedSingle,10,46,0.0002
NakedSingle,11,46,0.0002
NakedSingle,3,19,0.0001
NakedSingle,18,39,0.0002
NakedSingle,24,45,0.0002
NakedSingle,6,19,0.0002
NakedSingle,25,36,0.0002
NakedSingle,7,19,0
NakedSingle,9,19,0.0001
NakedSingle,27,30,0.0002
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0001
NakedSingle,39,28,0.0002
NakedSingle,40,28,0.0002
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0001
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0001
NakedSingle,56,9,0.0002
NakedSingle,60,9,0.0001
NakedSingle,62,9,0.0001
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,65,0.0003
NakedSingle,4,26,0.0001
NakedSingle,11,55,0.0003
NakedSingle,3,19,0.0001
NakedSingle,10,39,0.0001
NakedSingle,18,39,0.0001
NakedSingle,24,45,0.0002
NakedSingle,6,19,0.0001
NakedSingle,25,36,0.0001
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,27,30,0.0002
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0001
NakedSingle,39,28,0.0002
NakedSingle,40,28,0.0001
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0003
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0001
NakedSingle,2,14,0
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0001
NakedSingle,56,16,0.0002
NakedSingle,60,16,0.0002
NakedSingle,62,16,0.0002
NakedSingle,55,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,63,0.0003
NakedSingle,4,26,0.0001
NakedSingle,11,53,0.0003
NakedSingle,3,19,0.0001
NakedSingle,24,64,0.0004
NakedSingle,6,19,0.0001
NakedSingle,25,58,0.0004
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,18,32,0.0002
NakedSingle,17,28,0.0001
NakedSingle,10,19,0.0002
NakedSingle,27,30,0.0002
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0002
NakedSingle,34,22,0.0001
NakedSingle,39,28,0.0002
NakedSingle,40,28,0.0002
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0002
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0002
NakedSingle,2,14,0
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,56,16,0.0002
NakedSingle,60,16,0.0002
NakedSingle,62,16,0.0002
NakedSingle,55,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,13,63,0.0004
NakedSingle,4,26,0.0002
NakedSingle,11,53,0.0002
NakedSingle,3,19,0.0001
NakedSingle,24,64,0.0004
NakedSingle,6,19,0.0001
NakedSingle,25,58,0.0003
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0001
NakedSingle,18,32,0.0002
NakedSingle,17,28,0.0001
NakedSingle,10,19,0.0001
NakedSingle,27,30,0.0003
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0002
NakedSingle,39,28,0.0002
NakedSingle,40,28,0.0002
NakedSingle,41,30,0.0002
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0002
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,56,16,0.0003
NakedSingle,60,16,0.0002
NakedSingle,62,16,0.0002
NakedSingle,55,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,24,81,0.0006
NakedSingle,6,30,0.0002
NakedSingle,13,56,0.0004
NakedSingle,4,26,0.0001
NakedSingle,11,46,0.0003
NakedSingle,3,19,0.0001
NakedSingle,25,58,0.0003
NakedSingle,7,19,0.0002
NakedSingle,9,19,0.0001
NakedSingle,18,32,0.0002
NakedSingle,17,28,0.0002
NakedSingle,10,19,0.0002
NakedSingle,27,30,0.0002
NakedSingle,26,24,0.0002
NakedSingle,19,19,0.0002
NakedSingle,34,22,0.0002
NakedSingle,39,28,0.0002
NakedSingle,41,32,0.0003
NakedSingle,40,28,0.0001
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0002
NakedSingle,28,19,0.0002
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0
NakedSingle,44,9,0.0002
NakedSingle,46,9,0.0002
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,56,16,0.0002
NakedSingle,60,16,0.0003
NakedSingle,62,16,0.0002
NakedSingle,55,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,24,81,0.0006
NakedSingle,6,30,0.0001
NakedSingle,13,56,0.0003
NakedSingle,4,26,0.0001
NakedSingle,11,46,0.0002
NakedSingle,3,19,0.0001
NakedSingle,25,58,0.0003
NakedSingle,7,19,0.0001
NakedSingle,9,19,0.0002
NakedSingle,18,32,0.0001
NakedSingle,17,28,0.0001
NakedSingle,10,19,0.0001
NakedSingle,27,30,0.0002
NakedSingle,26,24,0.0001
NakedSingle,19,19,0.0001
NakedSingle,34,22,0.0002
NakedSingle,39,28,0.0002
NakedSingle,50,51,0.0004
NakedSingle,41,32,0.0002
NakedSingle,40,28,0.0001
NakedSingle,45,39,0.0002
NakedSingle,36,22,0.0001
NakedSingle,28,19,0.0001
NakedSingle,38,19,0.0002
NakedSingle,2,14,0.0001
NakedSingle,1,9,0.0001
NakedSingle,44,9,0.0001
NakedSingle,46,9,0.0001
NakedSingle,47,9,0.0001
NakedSingle,49,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,56,16,0.0002
NakedSingle,60,16,0.0003
NakedSingle,62,16,0.0002
NakedSingle,55,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,67,9,0.0002
NakedSingle,68,9,0.0001
NakedSingle,71,9,0.0002
NakedSingle,72,9,0.0002
NakedSingle,73,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,50,9,0.0003
NakedSingle,24,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,50,9,0.0001
NakedSingle,61,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,2,9,0.0001
NakedSingle,3,9,0
NakedSingle,19,9,0.0002
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0001
NakedSingle,61,9,0.0003
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,19,9,0.0002
NakedSingle,24,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,2,9,0
NakedSingle,3,9,0
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,49,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0
NakedSingle,5,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,41,9,0.0002
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0001
NakedSingle,50,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0003
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0002
NakedSingle,41,9,0.0002
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0
NakedSingle,19,9,0.0002
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0002
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0003
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0
NakedSingle,5,9,0
NakedSingle,19,9,0.0002
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0002
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0002
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0001
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0002
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,41,9,0.0002
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0002
NakedSingle,29,9,0.0001
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,56,9,0.0001
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0003
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0002
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0001
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0003
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0002
NakedSingle,41,9,0.0002
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0001
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0003
NakedSingle,78,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0002
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0002
NakedSingle,27,9,0.0002
NakedSingle,29,9,0.0002
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,68,9,0.0003
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,78,9,0.0003
NakedSingle,80,9,0.0003
NakedSingle,81,9,0.0002
NakedSingle,2,9,0
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0001
NakedSingle,19,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,44,15,0.0003
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,68,9,0.0003
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0003
NakedSingle,78,9,0.0003
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0002
NakedSingle,19,9,0.0001
NakedSingle,22,9,0.0001
NakedSingle,24,9,0.0001
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,44,15,0.0003
NakedSingle,41,9,0.0001
NakedSingle,48,9,0.0002
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0002
NakedSingle,65,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0002
NakedSingle,78,9,0.0003
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0003
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0
NakedSingle,17,9,0.0001
NakedSingle,21,16,0.0001
NakedSingle,19,9,0.0002
NakedSingle,22,9,0.0002
NakedSingle,24,9,0.0002
NakedSingle,27,9,0.0001
NakedSingle,29,9,0.0001
NakedSingle,43,15,0.0003
NakedSingle,44,15,0.0002
NakedSingle,41,9,0.0002
NakedSingle,48,9,0.0001
NakedSingle,49,9,0.0002
NakedSingle,50,9,0.0002
NakedSingle,52,9,0.0002
NakedSingle,53,9,0.0002
NakedSingle,54,9,0.0002
NakedSingle,56,9,0.0002
NakedSingle,61,9,0.0002
NakedSingle,64,9,0.0003
NakedSingle,65,9,0.0002
NakedSingle,68,9,0.0002
NakedSingle,69,9,0.0002
NakedSingle,74,9,0.0003
NakedSingle,78,9,0.0002
NakedSingle,80,9,0.0002
NakedSingle,81,9,0.0002
NakedSingle,2,9,0.0001
NakedSingle,3,9,0.0001
NakedSingle,5,9,0.0001
NakedSingle,17,9,0.0001
NakedSingle,22,23,0.0002
NakedSingle,24,23,0.0002
NakedSingle,27,23,0.0002
NakedSingle,30,27,0.0003
