Difficulty,Difficulty Score,Time (ms),Recursive Solver Time (ms)
Medium,5400,13.5882,6.3531
Medium,6050,16.9116,7.549
Medium,6450,17.6827,2.1479
Medium,5500,12.6068,0.5514
Medium,5500,41.7515,31.1613
Medium,5400,41.5906,33.7721
Medium,5850,2.4194,0.4385
Medium,6150,10.2564,4.2226
Medium,6300,5.0389,0.365
Medium,6150,106.3838,97.354
Medium,6550,5.5574,1.7859
Medium,6550,15.0102,3.6385
Medium,5600,36.4449,29.1206
Medium,5400,10.683,1.4333
Medium,6250,9.9401,2.5359
Medium,6150,25.9598,8.1805
Medium,6250,65.806,50.9716
Medium,5600,31.5361,3.1834
Medium,6150,6.6026,1.323
Medium,6550,28.1247,13.0063
Medium,5400,13.3595,8.4758
Medium,5600,17.5454,12.0777
Medium,5650,5.1734,0.3629
Medium,6150,36.8919,28.7668
Medium,6500,11.4094,3.2127
Medium,5700,19.9755,3.2941
Medium,5550,7.3628,5.3004
Medium,5500,10.4132,2.6017
Medium,5850,44.999,41.001
Medium,5600,38.2774,22.8961
Medium,5400,4.4492,1.6486
Medium,6700,2.3483,0.9096
Medium,5500,38.5184,34.0329
Medium,5950,11.546,3.086
Medium,6150,63.331,46.7736
Medium,6450,27.72,9.0551
Medium,5950,18.2267,3.5832
Medium,5500,21.0705,11.2312
Medium,5500,28.4676,21.6107
Medium,5500,9.4583,5.4698
Medium,5500,8.2668,5.6914
Medium,5500,12.0626,4.531
Medium,6850,19.3949,8.46
Medium,5700,39.6549,10.0184
Medium,5500,40.0918,27.6752
Medium,6350,29.6621,19.8123
Medium,5400,2.7223,1.2952
Medium,5500,6.3923,1.1078
Medium,5650,70.6427,28.5338
Medium,6350,141.5858,49.8451
Medium,5950,56.6609,5.2238
Medium,5550,35.8696,16.718
Medium,5600,36.3734,7.4006
Medium,5600,26.3339,4.9509
Medium,6550,48.9777,36.4539
Medium,5550,17.2359,2.6813
Medium,5600,130.3798,109.0222
Medium,5700,13.2206,5.2865
Medium,5400,13.3896,2.1724
Medium,5400,8.428,1.1615
Medium,5500,8.2047,3.6449
Medium,6250,95.0614,84.6618
Medium,6650,7.0748,2.0128
Medium,6150,8.5121,2.7991
Medium,5700,11.02,1.5416
Medium,5400,11.2769,6.2929
Medium,5850,3.5137,0.471
Medium,5600,13.6338,5.9682
Medium,5500,31.0462,16.6551
Medium,6450,14.1643,7.231
Medium,5750,22.7981,13.8844
Medium,5400,13.1542,4.256
Medium,6150,68.5888,60.6879
Medium,5700,18.7886,10.4518
Medium,5500,7.6527,1.7541
Medium,5600,12.3905,0.7922
Medium,5600,132.1563,115.217
Medium,5500,184.3175,180.7364
Medium,5800,23.7971,7.6904
Medium,5500,22.0474,7.9911
Medium,6550,2.6277,1.0696
Medium,5500,21.4224,18.2433
Medium,5500,18.7497,10.5985
Medium,5800,13.842,4.6612
Medium,5400,3.5078,1.2982
Medium,5500,52.3031,48.0417
Medium,5950,10.5751,2.7273
Medium,5400,47.6382,43.6315
Medium,5500,56.9125,46.1917
Medium,5750,23.9003,18.5185
Medium,6050,76.1406,64.3996
Medium,5500,8.1762,0.3372
Medium,6350,19.817,11.7137
Medium,5850,7.7359,1.2039
Medium,6050,20.6077,6.4284
Medium,5500,11.0491,2.3008
Medium,5600,29.7662,16.2003
Medium,6250,9.4249,6.6917
Medium,6400,6.2224,2.4384
Medium,5600,10.4695,3.658
Medium,6150,18.7793,3.6144
Medium,5600,51.0958,40.8353
Medium,5500,20.3483,11.4344
Medium,5700,18.6128,4.024
Medium,5300,33.8351,32.8878
Medium,5850,13.5184,4.8789
Medium,5400,10.0608,2.5529
Medium,6750,12.2834,0.3568
Medium,6050,8.9005,2.8487
Medium,5500,9.005,0.9652
Medium,5500,4.359,0.4255
Medium,6250,13.7667,2.168
Medium,6050,5.7875,3.2786
Medium,5400,4.9712,0.3669
Medium,6250,10.3936,1.9464
Medium,5850,10.1402,2.1976
Medium,5400,3.5673,0.7376
Medium,5700,47.464,34.0937
Medium,6800,23.0607,7.7097
Medium,5850,7.1286,0.3175
Medium,5400,28.5539,22.5578
Medium,5600,13.9299,3.0437
Medium,5500,108.5109,100.9573
Medium,6850,29.789,18.1118
Medium,5500,13.6883,8.4192
Medium,5400,9.2091,1.1698
Medium,5600,57.3016,48.9054
Medium,5750,249.6599,236.6854
Medium,5500,5.039,0.8353
Medium,5700,14.9683,6.1356
Medium,6350,227.6949,203.8788
Medium,6150,19.4109,16.0386
Medium,5700,31.539,14.7886
Medium,6100,14.346,4.3878
Medium,5600,13.0922,1.1903
Medium,5400,4.6943,1.4795
Medium,5600,30.2733,20.8195
Medium,6650,27.7847,20.8127
Medium,5850,14.0999,5.5681
Medium,5600,20.1223,12.6651
Medium,6650,50.0962,36.7105
Medium,5400,6.8117,3.4696
Medium,5550,5.2269,1.7373
Medium,5900,5.9478,3.4545
Medium,5600,8.431,3.3168
Medium,5500,16.6147,1.4929
Medium,5400,5.7794,2.0281
Medium,5700,15.5999,1.6362
Medium,5500,13.5659,3.3611
Medium,5500,29.6687,22.0616
Medium,5400,3.1003,1.7006
Medium,6350,32.9194,28.0933
Medium,6650,7.4421,3.0468
Medium,5500,43.1497,20.2003
Medium,5400,18.067,1.3277
Medium,5500,22.1263,7.646
Medium,6650,46.1085,24.9126
Medium,6650,35.4674,9.8479
Medium,5600,45.8126,36.0644
Medium,5400,19.4192,14.3085
Medium,5400,8.5545,0.9063
Medium,6550,16.6717,3.1883
Medium,6850,59.3161,30.7495
Medium,6050,21.8082,14.7838
Medium,5400,18.3012,6.2133
Medium,5850,11.6843,9.7211
Medium,5800,30.3341,8.002
Medium,5500,5.7055,0.783
Medium,6550,8.1943,4.4847
Medium,6050,29.6939,15.3265
Medium,5500,5.5825,2.3474
Medium,6550,6.6275,3.6267
Medium,5750,15.0555,9.7015
Medium,5500,4.6446,0.643
Medium,6050,20.8397,3.6715
Medium,5500,15.818,3.1572
Medium,5700,25.0387,13.8407
Medium,6850,22.5409,1.9936
Medium,5600,6.9608,1.5851
Medium,5600,18.7229,10.5375
Medium,6500,12.8929,2.7976
Medium,5850,27.793,17.4555
Medium,5400,15.5288,5.3597
Medium,5700,46.4328,36.2342
Medium,6050,8.6131,0.8846
Medium,5600,17.668,4.2894
Medium,5400,12.7401,0.4945
Medium,6350,3.8,1.0876
Medium,5600,6.6392,2.577
Medium,5600,31.5595,5.2497
Medium,5650,4.2116,1.1963
Medium,5500,10.8629,4.5619
Medium,5400,5.7243,1.1209
Medium,6750,79.1048,63.5536
Medium,5850,34.9796,31.9812
Medium,5400,3.8272,0.7569
Medium,5600,17.7081,4.3963
Medium,5750,9.2734,6.4629
Medium,6150,23.9513,2.6736
Medium,5600,12.3209,0.5994
Medium,5500,22.7124,1.8235
Medium,6450,118.298,104.1204
Medium,6550,7.257,0.8842
Medium,5500,19.5314,15.931
Medium,6750,14.688,7.4424
Medium,6050,28.0125,21.6961
Medium,5500,8.8683,1.8275
Medium,5600,54.9319,48.1623
Medium,5700,252.3806,236.1954
Medium,5600,131.5918,123.5673
Medium,6350,16.0151,6.567
Medium,5400,11.3873,8.0152
Medium,5500,56.43,46.5114
Medium,5400,6.4468,1.2367
Medium,5550,36.628,29.1819
Medium,6450,60.3905,52.495
Medium,6250,12.6636,0.581
Medium,6350,131.9669,128.8104
Medium,5500,7.0193,0.9926
Medium,5950,25.0027,5.028
Medium,5400,1.7642,0.1695
Medium,5700,32.8397,25.5576
Medium,6050,14.1547,5.6815
Medium,6250,11.5331,3.7644
Medium,5750,6.6721,1.7164
Medium,5600,24.9155,7.9281
Medium,5400,13.5798,8.7199
Medium,5750,5.77,2.8589
Medium,5400,68.1697,62.6187
Medium,6050,16.3882,8.0337
Medium,6450,39.3987,25.0333
Medium,5700,89.0789,70.9905
Medium,5600,34.6571,23.1926
Medium,6450,25.2408,14.7441
Medium,6150,10.7573,5.7987
Medium,5950,15.1752,3.4038
Medium,5500,13.221,4.4516
Medium,5500,5.0116,0.9044
Medium,5500,45.4665,40.7793
Medium,6050,15.286,2.8498
Medium,5600,34.8386,27.1204
Medium,5750,42.0148,36.4294
Medium,5600,45.9696,35.8389
Medium,5600,40.3886,19.4434
Medium,6800,14.7869,2.6376
Medium,5400,10.038,4.0396
Medium,5750,28.4361,25.2724
Medium,5400,5.9032,0.915
Medium,6700,22.5386,13.2331
Medium,6000,8.7993,3.9661
Medium,6150,4.6829,1.2385
Medium,5700,57.9358,39.3121
Medium,5700,15.9829,4.6027
Medium,5400,8.2187,0.5008
Medium,5400,11.1667,3.3777
Medium,5400,11.0081,7.3167
Medium,5700,59.2361,44.379
Medium,5600,36.9429,27.2596
Medium,6850,32.6678,15.7776
Medium,5600,17.1622,13.5101
Medium,5600,66.3759,50.4149
Medium,5600,18.043,0.9889
Medium,5400,14.3029,0.6623
Medium,6050,13.5369,2.274
Medium,6050,21.7524,14.286
Medium,5400,6.9174,2.2109
Medium,6400,19.6806,12.8397
Medium,6550,25.7965,6.819
Medium,5750,13.1648,4.3336
Medium,5400,7.9548,1.37
Medium,5550,11.286,1.7753
Medium,5500,12.2889,0.2417
Medium,5700,20.5641,8.3798
Medium,5700,47.4108,28.4517
Medium,5500,14.7833,5.5721
Medium,5600,8.8605,3.4141
Medium,5700,22.845,11.6464
Medium,5400,7.0073,1.2097
Medium,6350,21.9851,13.0484
Medium,5400,27.5874,23.4186
Medium,5500,11.2673,4.6598
Medium,5400,7.2059,5.6611
Medium,5600,6.4933,1.7374
Medium,5400,4.8319,2.0435
Medium,5950,9.5549,5.8132
Medium,5400,5.6238,4.2851
Medium,5500,8.0318,4.7348
Medium,6650,10.9303,3.766
Medium,5400,3.0488,1.7925
Medium,5500,17.388,7.2794
Medium,5500,49.1401,45.3967
Medium,5600,6.9362,1.8452
Medium,5500,13.2769,2.8798
Medium,5500,3.985,0.9636
Medium,5600,16.5024,12.5033
Medium,5600,63.4158,44.9038
Medium,5600,70.7996,63.8963
Medium,5500,6.5574,2.0537
Medium,5600,60.0506,55.6159
Medium,5600,7.8719,0.7424
Medium,5950,27.0373,5.8029
Medium,6050,6.3577,1.2193
Medium,6250,11.6305,1.5036
Medium,6350,8.4658,6.3927
Medium,5500,10.0475,4.3745
Medium,5500,5.423,0.206
Medium,5500,7.6089,1.6706
Medium,6550,7.4309,2.4959
Medium,5400,9.2131,4.4585
Medium,6150,16.3158,7.8307
Medium,5600,289.1044,281.2137
Medium,6350,30.792,26.5596
Medium,5500,49.4299,45.8333
Medium,6150,14.3353,4.2803
Medium,6050,11.3825,1.846
Medium,5500,27.554,9.6932
Medium,6750,37.453,30.185
Medium,6350,41.0918,17.1179
Medium,5700,18.4094,8.522
Medium,5400,2.7723,0.3301
Medium,6800,10.2116,0.1512
Medium,6550,28.8188,6.4953
Medium,5600,8.81,1.7216
Medium,5600,14.1934,4.1117
Medium,6550,33.8787,22.7089
Medium,5500,23.8566,17.4313
Medium,6450,12.0383,2.0903
Medium,5400,20.0151,16.6104
Medium,5400,4.3892,0.2426
Medium,5500,12.996,4.5009
Medium,6250,8.0241,1.1333
Medium,5600,21.8406,3.0155
Medium,5400,3.9448,1.3752
Medium,5500,25.7563,5.5323
Medium,5500,16.9083,10.9387
Medium,5500,20.4149,16.3427
Medium,5400,24.5215,20.655
Medium,5400,4.9074,2.6043
Medium,5800,17.6691,12.2282
Medium,5400,3.7046,0.8761
Medium,5700,84.6931,74.0061
Medium,5600,14.3653,4.8163
Medium,5850,21.6489,5.3982
Medium,5850,6.9198,0.4092
Medium,6350,41.7518,40.2365
Medium,5700,21.1739,10.6524
Medium,5500,12.8928,1.8652
Medium,6250,51.3571,47.131
Medium,6350,24.533,15.2568
Medium,5950,9.886,3.7188
Medium,5400,9.0316,6.3387
Medium,5750,1.9163,0.3296
Medium,5600,6.0402,1.6473
Medium,6350,269.9152,257.1152
Medium,5600,10.0651,7.6791
Medium,5600,28.1688,18.4462
Medium,6550,10.8958,2.1523
Medium,6250,17.0134,5.356
Medium,6700,24.4357,17.0098
Medium,6250,22.4827,18.8645
Medium,6150,27.5427,19.7227
Medium,6450,58.7056,55.9108
Medium,5600,9.057,1.1125
Medium,5500,8.5916,1.2108
Medium,5700,41.6821,30.9454
Medium,5550,14.1866,3.2498
Medium,6350,50.0716,37.474
Medium,5600,57.6411,49.9879
Medium,5500,21.0732,3.263
Medium,5400,5.561,1.6225
Medium,6250,21.4771,15.4527
Medium,5550,2.4978,0.1632
Medium,5700,13.5183,0.2422
Medium,6150,8.0485,1.9926
Medium,6050,4.6026,0.8864
Medium,5750,20.0386,15.6878
Medium,5500,4.1022,0.6708
Medium,5500,4.8547,1.5787
Medium,6150,29.5903,17.5305
Medium,5500,11.2208,3.5078
Medium,5700,30.5217,19.388
Medium,5700,11.5919,6.9668
Medium,5400,3.9141,0.2846
Medium,5400,34.3948,31.9459
Medium,5500,6.2507,0.6037
Medium,6850,17.8628,6.8859
Medium,5800,38.893,24.3029
Medium,5750,10.1657,4.5686
Medium,6750,16.9161,6.6587
Medium,5600,48.9456,31.5501
Medium,5700,19.868,2.9592
Medium,5500,15.8925,5.8188
Medium,5500,28.8657,20.4362
Medium,5400,17.6835,13.4641
Medium,6150,27.2057,18.3019
Medium,5600,62.7152,53.2656
Medium,5700,112.659,94.6928
Medium,5600,11.1605,2.9387
Medium,6400,60.5883,54.1941
Medium,5950,147.5839,137.6953
Medium,5400,16.9058,14.1033
Medium,6850,53.3357,48.3161
Medium,5500,11.6181,1.121
Medium,5600,86.739,79.1974
Medium,5600,7.9411,3.8859
Medium,5400,16.5837,10.2029
Medium,5500,300.9667,281.9352
Medium,5700,3.2883,0.4786
Medium,6400,19.8819,13.5268
Medium,5700,46.7062,34.0658
Medium,5500,11.3773,1.6602
Medium,6550,11.4241,1.9234
Medium,6350,17.7506,15.3384
Medium,5850,3.9134,1.0884
Medium,5500,8.9135,1.3523
Medium,5850,16.5758,8.4671
Medium,5500,21.0698,16.34
Medium,6350,6.1455,0.9873
Medium,6850,21.7565,7.856
Medium,5600,15.4982,3.7667
Medium,5750,7.0909,4.0451
Medium,5500,4.0167,0.7863
Medium,5500,15.2574,9.8318
Medium,5600,7.4048,1.9998
Medium,5800,39.3987,25.8561
Medium,5700,33.6778,15.1873
Medium,5500,29.2696,26.4143
Medium,5700,108.302,97.9821
Medium,6550,17.0326,5.6496
Medium,6350,19.2019,4.2573
Medium,5500,36.409,3.0751
Medium,5700,13.5298,1.7058
Medium,5600,7.0779,2.9266
Medium,6350,53.876,45.0366
Medium,5600,148.2283,138.4418
Medium,6050,2.5432,0.2487
Medium,6150,37.7758,30.1679
Medium,5400,8.6923,2.916
Medium,5650,2.5417,1.0734
Medium,5800,283.5515,278.3061
Medium,5500,7.411,0.7394
Medium,5600,45.6068,32.616
Medium,5400,31.6846,16.9282
Medium,5600,15.5189,4.5438
Medium,5600,23.4099,17.0353
Medium,6550,18.6387,3.1
Medium,5400,15.7797,12.5171
Medium,5400,59.6922,47.7882
Medium,5700,76.6994,54.0537
Medium,5600,14.8731,8.021
Medium,6550,18.8404,13.5328
Medium,6650,17.943,2.4532
Medium,5500,15.0108,5.6926
Medium,5600,10.0703,4.0997
Medium,6250,13.9492,7.6453
Medium,6650,14.9813,3.5142
Medium,5600,35.1857,24.7117
Medium,6750,25.4825,9.13
Medium,6550,5.9144,2.1432
Medium,5400,3.2939,0.2582
Medium,5600,16.4268,0.6314
Medium,6600,8.9163,5.4705
Medium,5700,17.2756,3.7209
Medium,5500,9.9388,1.8034
Medium,5750,19.027,7.5949
Medium,5500,18.2981,14.9959
Medium,5850,6.9533,0.5428
Medium,6350,37.1855,32.241
Medium,5500,83.6679,76.9955
Medium,5400,11.6805,8.2478
Medium,5600,10.5113,3.1306
Medium,5800,53.7757,35.5186
Medium,5850,11.4975,0.4472
Medium,6750,10.0709,3.7033
Medium,5400,34.4413,31.6384
Medium,6650,13.1326,2.254
Medium,5400,46.5709,42.6322
Medium,5800,74.4866,58.1467
Medium,5600,15.8335,3.0423
Medium,5600,8.5337,0.6159
Medium,5950,12.2887,2.4934
Medium,6750,16.1294,1.4943
Medium,6750,11.5878,2.2386
Medium,5600,7.3714,1.9152
Medium,5500,6.9579,1.2568
Medium,5950,20.2368,3.9034
Medium,6450,33.9715,21.5742
Medium,6650,3.8434,1.2357
Medium,5400,9.0312,4.3468
Medium,6050,151.665,138.367
Medium,5500,72.2455,67.9779
Medium,6850,5.8715,2.9423
Medium,5400,612.5658,607.5589
Medium,5600,8.1955,6.1398
Medium,5500,69.12,64.4402
Medium,6250,10.0611,4.5016
Medium,5500,8.0265,0.8006
Medium,6350,37.7037,33.042
Medium,5700,29.1636,17.5423
Medium,5500,26.9326,16.755
Medium,6550,19.3712,6.0405
Medium,5700,24.7225,13.6687
Medium,5500,12.5686,9.5869
Medium,5750,16.4326,5.5651
Medium,5400,3.4397,0.3793
Medium,5600,48.8488,37.3686
Medium,5500,51.6296,44.6857
Medium,5850,28.3395,20.6082
Medium,6250,27.9416,14.6725
Medium,6850,7.0612,0.4467
Medium,6050,31.4816,20.9143
Medium,5400,13.2363,4.1328
Medium,5600,10.8115,4.7832
Medium,5400,11.7227,2.9335
Medium,5600,13.708,4.501
Medium,5400,11.6135,4.5779
Medium,5600,1052.9363,1037.4569
Medium,6150,65.0743,59.4464
Medium,5400,5.1844,2.1581
Medium,6050,14.4489,3.8594
Medium,5500,18.2261,6.4728
Medium,5700,24.5054,16.3934
Medium,5400,76.265,67.298
Medium,5700,8.2331,2.4676
Medium,6050,10.3785,2.2006
Medium,6550,21.2535,2.7475
Medium,5600,19.1133,2.2949
Medium,5600,21.842,7.5601
Medium,5700,27.1481,20.8481
Medium,5800,41.8066,30.8088
Medium,6550,106.5071,101.8567
Medium,6650,9.1726,3.8147
Medium,5400,6.7668,1.9241
Medium,5600,21.6512,8.2591
Medium,5600,10.0792,1.2951
Medium,6250,34.123,27.1389
Medium,5400,4.3264,1.3779
Medium,6050,42.0691,30.3463
Medium,6650,28.2058,16.0822
Medium,5600,16.3856,12.6523
Medium,5400,15.1306,6.6871
Medium,5850,11.805,3.8701
Medium,5500,30.7346,27.3471
Medium,5400,10.7986,3.2132
Medium,5400,14.4233,0.479
Medium,5650,10.2828,4.0009
Medium,6050,6.079,2.9246
Medium,5400,8.8225,1.2423
Medium,6500,2.4359,0.4649
Medium,6650,5.195,2.7597
Medium,5500,26.9444,21.9829
Medium,6150,13.1426,7.4796
Medium,5400,26.7552,23.1869
Medium,5400,24.9897,21.5297
Medium,5500,11.3708,1.5373
Medium,5400,8.2299,2.9585
Medium,5500,9.8816,2.0461
Medium,5400,26.3959,14.4058
Medium,5500,32.2558,27.01
Medium,6850,9.4464,1.7768
Medium,6050,3.9561,1.2967
Medium,6800,28.2204,18.9716
Medium,6450,27.2942,6.8775
Medium,5400,14.465,10.834
Medium,5950,8.876,3.5706
Medium,5700,45.02,35.0404
Medium,5550,18.0806,10.6335
Hard,9000,87.8384,57.7277
Hard,7100,17.6126,3.2109
Hard,8450,40.5224,21.4757
Hard,7850,21.0878,10.1694
Hard,7300,15.2135,7.4594
Hard,8100,195.8725,180.6184
Hard,8300,62.3491,53
Hard,7900,16.8869,3.2332
Hard,7250,22.2476,12.8946
Hard,8600,5.6416,0.7589
Hard,9000,36.5063,28.9164
Hard,8200,46.8469,31.6852
Hard,9100,29.92,15.0884
Hard,8450,39.8272,26.7489
Hard,7400,18.7871,6.0808
Hard,6900,22.9314,8.8554
Hard,8700,2.285,0.5767
Hard,8600,24.6453,10.9182
Hard,6950,14.3635,9.7853
Hard,8050,2.4969,0.8772
Hard,9000,32.1124,17.48
Hard,6750,61.2897,45.6039
Hard,9200,24.115,5.3802
Hard,8250,334.5215,320.5683
Hard,7450,82.4996,69.921
Hard,7750,107.8824,89.6723
Hard,7900,456.2541,449.434
Hard,6750,12.6682,8.393
Hard,8900,94.7584,72.6275
Hard,7500,31.561,18.7642
Hard,7700,28.5882,17.3744
Hard,6950,1520.1102,1510.3103
Hard,7600,21.8302,14.0275
Hard,9100,2.5284,0.4086
Hard,6800,4.1019,2.1914
Hard,7800,12.0357,4.0975
Hard,8900,18.401,6.1315
Hard,9000,6.4359,1.6198
Hard,9100,13.6514,5.3324
Hard,7050,13.6862,2.1154
Hard,8800,37.285,27.954
Hard,8650,4.1346,1.0716
Hard,7650,151.118,135.6435
Hard,6750,30.4648,23.7678
Hard,7700,15.0349,6.9848
Hard,7400,4.5873,0.487
Hard,7400,74.0214,65.8725
Hard,9200,2.6258,0.6489
Hard,6950,122.3791,115.0064
Hard,8150,11.013,1.6799
Hard,7800,22.9728,18.9403
Hard,7300,90.2386,80.8014
Hard,7050,12.4114,2.3144
Hard,8800,13.0567,4.9012
Hard,8200,3.6569,1.8783
Hard,9150,2.0606,0.3814
Hard,8400,17.8181,11.1047
Hard,7700,12.1322,4.4022
Hard,9050,11.1823,6.8248
Hard,9000,17.9805,11.7029
Hard,9000,78.1378,62.2614
Hard,7700,8.8537,3.2562
Hard,6950,30.7243,11.0561
Hard,7750,31.645,14.0922
Hard,6850,11.3637,1.8462
Hard,6950,10.4795,3.037
Hard,8800,2.7163,0.673
Hard,8300,4.1443,2.0184
Hard,8900,5.4723,3.34
Hard,8000,8.6577,2.6327
Hard,8100,10.7138,1.7339
Hard,6750,15.3464,3.1705
Hard,8300,6.6819,3.7401
Hard,7650,23.0825,4.1514
Hard,8700,31.7687,5.3236
Hard,8400,23.6347,7.328
Hard,8100,74.3849,60.4913
Hard,8200,76.4391,54.605
Hard,7600,8.4416,1.134
Hard,7150,25.3872,17.1789
Hard,8400,17.9001,7.9527
Hard,7950,33.3944,17.6597
Hard,7700,29.1371,16.155
Hard,9050,19.1687,9.861
Hard,9100,10.3753,5.6921
Hard,7900,5.4759,0.9404
Hard,8300,5.8391,0.9292
Hard,8600,12.9544,9.0524
Hard,8000,27.0008,19.7596
Hard,8800,18.3817,10.4753
Hard,8250,21.5913,9.5307
Hard,9200,18.0304,5.9937
Hard,7600,33.5398,14.6646
Hard,8350,22.2877,6.3826
Hard,8900,4.8349,0.3311
Hard,8700,30.437,24.0679
Hard,8900,246.0639,232.6527
Hard,8050,9.3603,1.2688
Hard,7450,13.4029,9.5506
Hard,7400,4.0432,1.2431
Hard,7800,45.0244,38.485
Hard,8500,4.8942,2.803
Hard,8050,15.9075,2.5949
Hard,7150,42.1149,30.0996
Hard,8800,23.4499,16.3803
Hard,6950,16.5447,2.9791
Hard,8400,39.0376,27.1176
Hard,9200,19.2758,9.6231
Hard,7600,6.9917,1.1858
Hard,8400,14.9955,5.5668
Hard,8700,1.9447,0.4299
Hard,7050,11.155,6.4679
Hard,7600,16.0854,2.5761
Hard,7450,48.0451,25.9561
Hard,6550,16.699,11.3833
Hard,7650,15.8011,4.3132
Hard,7050,15.6372,5.5948
Hard,9000,10.7829,8.7579
Hard,8300,31.7385,22.0436
Hard,7500,20.3909,7.951
Hard,7000,24.2143,13.8393
Hard,8650,23.1018,17.8348
Hard,8500,22.789,9.0481
Hard,8600,10.8342,2.8664
Hard,7400,12.2432,4.6744
Hard,7500,13.0347,4.9802
Hard,8300,82.67,65.3481
Hard,7450,2046.4447,2032.8921
Hard,7750,11.7546,1.6273
Hard,7200,19.0521,6.5342
Hard,8100,15.0147,0.9078
Hard,8500,160.0191,151.7069
Hard,9100,241.272,231.5859
Hard,8800,39.3216,12.1295
Hard,7250,19.5416,12.9805
Hard,7400,11.7121,8.0928
Hard,8300,17.5535,6.1408
Hard,8900,6.343,0.655
Hard,7450,13.4024,9.0897
Hard,7800,548.6111,536.9734
Hard,8900,1.6557,0.2695
Hard,8400,15.3617,1.179
Hard,8700,70.2067,61.1821
Hard,8150,15.0975,5.654
Hard,8400,4.7875,1.5323
Hard,8000,15.5258,5.384
Hard,8500,18.8204,14.4498
Hard,8200,47.602,31.4457
Hard,8950,246.5489,227.5046
Hard,8250,18.9629,1.2345
Hard,8300,5.1466,1.3819
Hard,8300,19.1553,9.0578
Hard,8700,23.5726,14.0587
Hard,8000,110.0177,98.4183
Hard,8500,221.6143,208.5756
Hard,8900,44.6188,23.3915
Hard,6950,12.718,1.6858
Hard,8400,4.288,0.8031
Hard,7900,26.1447,20.4069
Hard,8700,12.6107,0.9265
Hard,7600,11.5556,2.662
Hard,8000,70.4714,60.3646
Hard,8900,27.8881,13.1598
Hard,8500,13.2106,1.5837
Hard,8600,13.625,6.5064
Hard,8000,5.1633,1.1275
Hard,8500,17.7187,5.821
Hard,8950,8.452,4.9512
Hard,8000,171.088,166.7028
Hard,8200,20.5709,2.0307
Hard,7350,13.9434,11.6021
Hard,8750,144.7164,125.7278
Hard,7050,8.7413,3.803
Hard,7550,13.3561,3.9314
Hard,6850,15.6399,2.1005
Hard,6950,14.9491,1.9176
Hard,9200,44.8497,25.238
Hard,8200,2.8951,0.6926
Hard,7600,23.0816,12.6445
Hard,8500,12.5188,3.1362
Hard,8400,43.8672,31.6831
Hard,9100,125.6068,120.1053
Hard,8500,47.8827,40.1083
Hard,7000,23.4499,15.1282
Hard,7700,57.6004,48.9377
Hard,8600,24.8666,19.057
Hard,8200,10.8802,5.8924
Hard,7550,12.2697,2.5722
Hard,6850,30.6494,15.4871
Hard,9100,201.3838,163.3131
Hard,9000,7.9487,1.8297
Hard,8750,20.7465,4.4455
Hard,8100,41.2466,28.9785
Hard,7600,1.7989,0.188
Hard,8100,7.9054,0.781
Hard,9100,17.3266,6.4205
Hard,7400,62.7316,47.5938
Hard,8400,797.6876,792.8778
Hard,7750,8.1516,0.5988
Hard,9200,22.1124,4.399
Hard,9200,87.3461,73.2481
Hard,8700,1652.8466,1641.7884
Hard,8200,67.6441,57.8808
Hard,8050,728.9971,712.3685
Hard,8950,37.3965,27.7059
Hard,7150,52.657,43.7363
Hard,7900,13.9289,3.0319
Hard,7850,18.8227,1.984
Hard,8400,24.7059,7.5839
Hard,8500,9.7482,0.8592
Hard,7350,128.7744,123.1946
Hard,6900,41.42,31.7582
Hard,9100,5.7166,1.4462
Hard,8500,16.8751,9.1123
Hard,7600,39.6391,34.8827
Hard,8200,67.5997,42.143
Hard,7800,2.114,0.1814
Hard,8800,34.6555,12.8449
Hard,6950,72.9657,61.5175
Hard,7900,17.1319,6.0079
Hard,7900,27.3057,11.4245
Hard,7800,39.7645,17.9116
Hard,7700,5.95,1.9802
Hard,7700,13.6859,9.2069
Hard,7150,9.9617,3.0523
Hard,7950,16.1759,4.7189
Hard,7800,26.3536,12.0742
Hard,9150,5.5511,2.3997
Hard,9200,9.5155,1.4931
Hard,8250,20.3593,12.5839
Hard,7600,11.6334,2.7103
Hard,9000,10.9457,6.0571
Hard,7150,20.5489,13.3618
Hard,8300,27.3834,9.1505
Hard,7150,21.2997,5.7224
Hard,7700,6.5885,2.1663
Hard,7350,7.4187,3.8413
Hard,7600,4.8187,1.6769
Hard,7000,2.9458,0.552
Hard,9100,22.7316,0.6287
Hard,8050,11.0642,2.2354
Hard,8250,1.8892,0.1166
Hard,8800,21.3648,5.0215
Hard,8300,12.0513,4.1012
Hard,6950,29.507,3.6181
Hard,7450,20.119,2.2224
Hard,6750,4.6286,0.5604
Hard,8200,2.4255,0.6977
Hard,9250,12.1592,2.2787
Hard,8700,14.6078,5.7775
Hard,6950,10.9324,5.1209
Hard,8650,3.6515,0.7527
Hard,6750,9.8002,2.1955
Hard,7900,5.09,2.7102
Hard,8600,13.0408,2.4721
Hard,8950,105.4514,89.9363
Hard,8300,210.1944,198.3008
Hard,8200,13.9456,2.751
Hard,7700,138.1728,124.8439
Hard,8500,12.036,1.4616
Hard,8700,14.6446,0.994
Hard,7250,20.5535,5.1386
Hard,7050,33.4651,21.1378
Hard,7350,226.9107,209.7077
Hard,7900,11.1926,7.6064
